COD_APE;DATA_INS;RESIDENZIALE;NON_RESIDENZIALE;COMUNE_CATASTALE;SEZIONE;FOGLIO;PARTICELLA;SUBALTERNO;PROPRIETA_PUBBLICA;USO_PUBBLICO;CLASSIFICAZIONE_DPR;INTERO_EDIFICIO;UNITA_IMMOBILIARE;GRUPPO_UNITA_IMMOBILIARI;NUMERO_UNITA_IMMOBILIARI;NUOVA_COSTRUZIONE;PASSAGGIO_PROPRIETA;LOCAZIONE;RISTRUTTURAZIONE_IMPORTANTE;RIQUALIFICAZIONE_ENERGETICA;OGGETTO_ALTRO;OGGETTO_ALTRO_TXT;REGIONE;COMUNE;INDIRIZZO;PIANO;INTERNO;lat;lng;location;ZONA_CLIMATICA;ANNO_COSTRUZIONE;SUPERF_UTILE_RISCALDATA;SUPERF_UTILE_RAFFRESCATA;VOLUME_LORDO_RISCALDATO;VOLUME_LORDO_RAFFRESCATO;CLIMATIZZAZIONE_INVERNALE;CLIMATIZZAZIONE_ESTIVA;VENTILAZIONE_MECCANICA;PROD_ACQUA_CALDA_SANITARIA;ILLUMINAZIONE;TRASPORTO_PERSONE_COSE;PI;PE;EDIFICIO_ENERGIA_QUASI_ZERO;CLASSE_ENERGETICA;EP_GL_NREN;Y;Z;EP_GL_REN;EMISSIONI_CO2;CONSUMI_ENERGIA_ELETTRICA;CONSUMI_GAS_NATURALE;CONSUMI_GPL;CONSUMI_CARBONE;CONSUMI_GASOLIO;CONSUMI_BIOMASSE_SOLIDE;CONSUMI_BIOMASSE_LIQUIDE;CONSUMI_BIOMASSE_GASSOSE;CONSUMI_SOLARE_FOTOVOLTAICO;CONSUMI_SOLARE_TERMICO;CONSUMI_EOLICO;CONSUMI_TELERISCALDAMENTO;CONSUMI_TELERAFFRESCAMENTO;CONSUMI_ALTRO;RIQ_CLASSE_RAGG;RIQ_EP_GL_NREN_RAGG;DS_CODICE_INTERVENTO_1;DS_TIPO_INTERVENTO_1;FL_COMPORTA_RISTRUT_1;NM_TEMPO_RITORNO_INVESTIM_1;DS_CLASSE_RAGGIUNGIBILE_1;NM_EP_GL_NREN_RAGGIUNG_1;DS_CODICE_INTERVENTO_2;DS_TIPO_INTERVENTO_2;FL_COMPORTA_RISTRUT_2;NM_TEMPO_RITORNO_INVESTIM_2;DS_CLASSE_RAGGIUNGIBILE_2;NM_EP_GL_NREN_RAGGIUNG_2;DS_CODICE_INTERVENTO_3;DS_TIPO_INTERVENTO_3;FL_COMPORTA_RISTRUT_3;NM_TEMPO_RITORNO_INVESTIM_3;DS_CLASSE_RAGGIUNGIBILE_3;NM_EP_GL_NREN_RAGGIUNG_3;DS_CODICE_INTERVENTO_4;DS_TIPO_INTERVENTO_4;FL_COMPORTA_RISTRUT_4;NM_TEMPO_RITORNO_INVESTIM_4;DS_CLASSE_RAGGIUNGIBILE_4;NM_EP_GL_NREN_RAGGIUNG_4;DS_CODICE_INTERVENTO_5;DS_TIPO_INTERVENTO_5;FL_COMPORTA_RISTRUT_5;NM_TEMPO_RITORNO_INVESTIM_5;DS_CLASSE_RAGGIUNGIBILE_5;NM_EP_GL_NREN_RAGGIUNG_5;DS_CODICE_INTERVENTO_6;DS_TIPO_INTERVENTO_6;FL_COMPORTA_RISTRUT_6;NM_TEMPO_RITORNO_INVESTIM_6;DS_CLASSE_RAGGIUNGIBILE_6;NM_EP_GL_NREN_RAGGIUNG_6;DS_CODICE_INTERVENTO_7;DS_TIPO_INTERVENTO_7;FL_COMPORTA_RISTRUT_7;NM_TEMPO_RITORNO_INVESTIM_7;DS_CLASSE_RAGGIUNGIBILE_7;NM_EP_GL_NREN_RAGGIUNG_7;ENERGIA_ESPORTATA;VETTORE_ENERGETICO;SUPERFICIE_DISPERDENTE;RAPPORTO_SV;EP_H_ND;A_SOL_EST_A_SUP_UTILE;Y_IE;CI_TIPO_IMPIANTO_1;CI_CODICE_CATASTO_1;CI_VETTORE_ENERGETICO_1;CI_POTENZA_NOMINALE_1;CI_TIPO_IMPIANTO_2;CI_VETTORE_ENERGETICO_2;CI_POTENZA_NOMINALE_2;CI_EFFICIENZA_MEDIA;CI_EPREN;CI_EPNREN;CE_TIPO_IMPIANTO_1;CE_VETTORE_ENERGETICO_1;CE_POTENZA_NOMINALE_1;CE_TIPO_IMPIANTO_2;CE_VETTORE_ENERGETICO_2;CE_POTENZA_NOMINALE_2;CE_EFFICIENZA_MEDIA;CE_EPREN;CE_EPNREN;PA_TIPO_IMPIANTO;PA_VETTORE_ENERGETICO;PA_POTENZA_NOMINALE;PA_EFFICIENZA_MEDIA;PA_EPREN;PA_EPNREN;IC_TIPO_IMPIANTO;IC_VETTORE_ENERGETICO;IC_POTENZA_NOMINALE;IC_EFFICIENZA_MEDIA;IC_EPREN;IC_EPNREN;PFR_TIPO_IMPIANTO_1;PFR_VETTORE_ENERGETICO_1;PFR_POTENZA_NOMINALE_1;PFR_EFFICIENZA_MEDIA_1;PFR_EPREN_1;PFR_EPNREN_1;PFR_TIPO_IMPIANTO_2;PFR_VETTORE_ENERGETICO_2;PFR_POTENZA_NOMINALE_2;PFR_EFFICIENZA_MEDIA_2;PFR_EPREN_2;PFR_EPNREN_2;VM_TIPO_IMPIANTO;VM_ANNO_INSTALLAZIONE;VM_VETTORE_ENERGETICO;VM_POTENZA_NOMINALE;VM_EFFICIENZA_MEDIA;VM_EPREN;VM_EPNREN;ILL_TIPO_IMPIANTO;ILL_VETTORE_ENERGETICO;ILL_POTENZA_NOMINALE;ILL_EFFICIENZA_MEDIA;ILL_EPREN;ILL_EPNREN;TPC_TIPO_IMPIANTO_1;TPC_VETTORE_ENERGETICO_1;TPC_POTENZA_NOMINALE_1;TPC_EFFICIENZA_MEDIA_1;TPC_EPREN_1;TPC_EPNREN_1;TPC_TIPO_IMPIANTO_2;TPC_VETTORE_ENERGETICO_2;TPC_POTENZA_NOMINALE_2;TPC_EFFICIENZA_MEDIA_2;TPC_EPREN_2;TPC_EPNREN_2;SOPRALLUOGO;SW_REQUISITI;SW_SEMPLIFICATO;ENTE_PUBBLICO;TECNICO_ABILITATO;SOCIETA;NOME_DENOMINAZIONE_CERT;TITOLO_CERT;ORDINE_CERT;potential_energyuse_reduction
1514601080319;23/04/2019;True;False;MILANO;;174;70;4;False;False;E.1 (1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;Via Adolfo Omodeo 23;1;;45.490974815397884;9.116733990158334;(45.49097481539788, 9.116733990158334);E;1961-1976;74.26;0.0;282.51;0.0;True;False;False;True;False;False;red;yellow;False;G;451.53;C (109,91);;0.0;107.07;0.0;185.23;0;0.0;0.0;0.0;0.0;0;0;0.0;0;21064;0.0;0.0;D;140.71;1.0;Fabbricato - involucro opaco;No;6.5;8.0;189.66;2.0;Fabbricato - involucro trasparente;No;13.8;10.0;402.6;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;7.7;7.0;140.71;0.0;;213.2;0.75;241.27;0.01;0.47;Teleriscaldamento;;Teleriscaldamento;380.0;;;;0.57;0.0;425.5;;;;;;;0.0;0.0;0.0;Scalda-acqua;Gas naturale;19.5;0.65;0.0;26.03;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Francesca Pedi;Diploma di geometra;Collegio dei geometri;310.81999999999994
1514601301518;28/05/2018;True;False;MILANO;;308;135;703;False;False;E.1(1);False;True;False;18;False;True;False;False;False;False;;Lombardia;MILANO;Via Mario Pagano 2;1;;45.47526972755722;9.171368344014887;(45.475269727557226, 9.171368344014889);E;Prima del 1930;40.5;0.0;168.2;0.0;True;False;False;True;False;False;red;red;False;G;612.55;D (72,87);;147.64;136.08;12722.14;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;G;301.55;1.0;Fabbricato - involucro opaco;No;1.9;10.0;352.27;2.0;Fabbricato - involucro trasparente;No;4.1;10.0;562.06;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;2.3;10.0;301.55;0.0;;97.03;0.58;230.34;0.05;1.13;Generatore ad effetto joule;;Energia elettrica;15.0;;;;0.41;135.4;561.75;;;;;;;0.0;0.0;0.0;Scalda-acqua;Energia elettrica;1.5;0.34;12.24;50.79;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;VASCO GIOVANNI GATTI;Diploma di geometra;Collegio dei geometri;310.99999999999994
1514601906117;04/07/2017;True;False;MILANO;;528;202;708;False;False;E.1(1);False;True;False;20;False;False;True;False;False;True;Annuncio commerciale;Lombardia;MILANO;viale Sabotino 16;Primo;;45.450551063382356;9.200579430284954;(45.450551063382356, 9.200579430284952);E;1930-1945;30.07;0.0;147.57;0.0;True;False;False;True;False;False;red;green;False;G;396.91;B (79,1);;0.91;75.65;58.15;1132.51;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;B;85.58;1.0;Fabbricato - involucro opaco;No;5.0;5.0;85.58;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;5.0;5.0;85.58;0.0;;121.41;0.82;264.75;0.03;0.04;Generatore a combustione;;Gas naturale;24.2;;;;0.71;0.86;375.34;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;24.2;0.84;0.05;21.56;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Massimo Ferrario;Diploma di geometra;Collegio dei geometri;311.33000000000004
1514600344217;06/02/2017;True;False;MILANO;;395;383;7;False;False;E.1(1);False;True;False;41;False;True;False;False;False;False;;Lombardia;MILANO;Via Giacomo Zanella 59/3;T;;45.46482283078473;9.231336104020434;(45.46482283078473, 9.231336104020434);E;1961-1976;27.96;0.0;120.43;0.0;True;False;False;True;False;False;red;red;False;G;488.72;C (110,67);;14.01;160.54;833.65;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;11465;0.0;0.0;E;177.07;1.0;Fabbricato - involucro opaco;Si;7.1;9.0;236.75;2.0;Fabbricato - involucro trasparente;No;7.4;10.0;427.31;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;7.2;8.0;177.07;0.0;;96.88;0.8;326.84;0.04;0.19;Teleriscaldamento;YX3KG28585041103;Teleriscaldamento;300.0;;;;0.76;0.31;431.85;;;;;;;0.0;0.0;0.0;Scalda-acqua;Energia elettrica;1.2;0.34;13.71;56.87;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Davide Manco;Diploma di geometra;Collegio dei geometri;311.65000000000003
1514600321516;08/02/2016;True;False;MILANO;;278;9;709;False;False;E.1(1);False;True;False;1;False;True;False;False;False;False;;Lombardia;MILANO;Via Porpora 146;5;;45.48585542034528;9.230449386729418;(45.48585542034528, 9.230449386729418);E;1940;18.99;0.0;87.45;0.0;True;False;False;True;False;False;red;green;False;G;405.29;A1 (88,58);;0.0;77.12;0.0;737.41;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;B;93.55;1.0;Fabbricato - involucro opaco;Si;7.5;6.0;121.11;2.0;Fabbricato - involucro trasparente;No;6.4;10.0;377.1;3.0;Impianto climatizzazione - inverno;No;1e-08;10.0;405.29;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;10.2;5.0;93.55;0.0;;75.55;0.86;259.83;0.01;0.07;Impianto simulato in quanto assente;;Gas naturale;;;;;0.73;0.0;354.54;;;;;;;0.0;0.0;0.0;;;;0.57;0.0;50.75;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;;;;;True;True;False;False;True;False;Davide Manco;Diploma di geometra;Collegio dei geometri;311.74
1514601530919;06/06/2019;True;False;MILANO;;231;468;13;False;False;E.1 (1);False;True;False;39;False;True;False;False;False;False;;Lombardia;MILANO;Via Guido Cavalcanti 9;4;;45.49234677628722;9.212727374583578;(45.49234677628723, 9.212727374583578);E;1961-1976;55.79;0.0;221.85;0.0;True;False;False;True;False;False;red;red;False;G;439.35;C (86,18);;14.78;85.56;1754.38;2020.72;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;127.34;1.0;Fabbricato - involucro opaco;Si;5.3;9.0;201.55;2.0;Fabbricato - involucro trasparente;No;7.7;10.0;376.9;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;5.6;7.0;127.34;0.0;;137.76;0.62;250.45;0.03;0.17;Generatore a combustione;L05BB95228780103;Gas naturale;315.0;;;;0.65;1.56;384.51;;;;;;;0.0;0.0;0.0;Scalda-acqua;Energia elettrica;1.2;0.34;13.22;54.84;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Davide Manco;Diploma di geometra;Collegio dei geometri;312.01
1514600590518;07/03/2018;True;False;MILANO;;431;15;29;False;False;E.1(1);False;True;False;73;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;Via Malachia M. De Taddei 3;4;;45.463272017902106;9.150224659426092;(45.46327201790211, 9.150224659426092);E;1946-1960;41.5;0.0;141.51;0.0;True;False;False;True;False;False;red;green;False;G;472.77;B (66,44);;1.77;90.2;156.57;1850.61;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;No;10.0;8.0;160.1;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;82.16;0.58;168.9;0.0;0.0;Generatore a combustione;;Gas naturale;490.0;;;;0.52;0.21;321.99;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;18.0;0.12;1.56;150.78;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Roberto Bozza;Diploma di geometra;Collegio dei geometri;312.66999999999996
1514601317220;29/05/2020;True;False;MILANO;;189;12;1;False;False;E.1 (1);False;True;False;24;False;False;True;False;False;True;Annuncio commerciale;Lombardia;MILANO;Via Valassina 33;;;45.501051071891034;9.187601988465307;(45.50105107189103, 9.187601988465307);E;Prima del 1930;60.83;0.0;305.81;0.0;True;False;False;True;False;False;red;yellow;False;G;479.33;B (74,54);;1.97;91.47;254.62;2746.14;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;148.39;1.0;Fabbricato - involucro opaco;Si;10.0;8.0;166.1;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;5.0;7.0;148.39;0.0;;224.52;0.73;297.12;0.05;0.14;Generatore a combustione;;Gas naturale;25.0;;;;0.65;1.89;457.46;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;25.0;0.83;0.08;21.87;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;FABIO GALLI;Diploma di laurea in architettura;;313.23
1514603047617;06/11/2017;True;False;MILANO;;385;16;722;False;False;E.1(1);False;True;False;12;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;VIA BOCCACCIO 19;4;;45.4675269945299;9.17185209787402;(45.4675269945299, 9.17185209787402);E;Prima del 1930;64.93;0.0;252.99;0.0;True;False;False;True;False;False;red;red;False;G;567.41;B (77,22);;0.0;107.97;0.0;3529.96;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;No;20.0;9.0;254.02;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;220.28;0.87;392.79;0.05;2.61;Impianto simulato in quanto assente;;Gas naturale;;;;;0.73;0.0;535.97;;;;;;;0.0;0.0;0.0;;;;0.57;0.0;31.45;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;;;;;True;True;False;False;True;False;Roberto Giromini;Diploma di perito industriale o di istruzione tecnica;Collegio dei periti industriali;313.39
1514601071219;20/04/2019;True;False;MILANO;;379;235;19;False;False;E.1 (1);False;True;False;1;False;False;True;False;False;False;;Lombardia;MILANO;via antonio tolomeo trivulzio 14;TS1;;45.465814671210154;9.145286678012665;(45.46581467121016, 9.145286678012665);E;1930;36.0;0.0;206.87;0.0;True;False;False;True;False;False;red;red;False;G;406.45;B (75,8);;0.0;77.34;0.0;1401.96;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;C;92.86;1.0;Fabbricato - involucro opaco;No;6.9;7.0;119.32;2.0;Fabbricato - involucro trasparente;No;14.0;10.0;377.98;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;7.6;6.0;92.86;0.0;;150.0;0.73;301.21;0.09;0.7;Generatore a combustione;;Gas naturale;16.0;;;;0.78;0.0;386.02;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;16.0;0.78;0.0;20.43;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Alberto Salvi;Diploma di laurea in architettura;Ordine degli architetti;313.59
1514603614316;19/12/2016;True;False;MILANO;;382;125;0;False;False;E.1(1);False;True;False;1;False;False;True;False;False;False;;Lombardia;MILANO;CORSO VERCELLI 54;T;;45.46684604124789;9.157435649471628;(45.466846041247884, 9.157435649471626);E;1900;51.01;0.0;281.7;0.0;True;False;False;True;False;False;red;red;False;G;512.12;B (104,86);;0.75;97.55;81.38;2487.76;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;198.3;1.0;Fabbricato - involucro opaco;No;6.1;7.0;208.99;2.0;Fabbricato - involucro trasparente;No;68.5;10.0;501.18;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;8.3;7.0;198.3;0.0;;256.18;0.91;341.71;0.05;0.27;Generatore a combustione;;Gas naturale;24.0;;;;0.7;0.75;488.59;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;23.0;0.83;0.0;23.53;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Giuseppe Randazzo;Diploma di geometra;Collegio dei geometri;313.82
1514602707617;05/10/2017;True;False;MILANO;;472;128;505;False;False;E.1(1);False;True;False;37;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;Via Savona 23;;;45.45491952718264;9.166894445943925;(45.45491952718263, 9.166894445943923);E;1930-1945;28.85;0.0;93.36;0.0;True;False;False;True;False;False;red;yellow;False;G;364.1;B (42,81);;0.78;69.39;47.91;997.49;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;B;49.7;1.0;Fabbricato - involucro opaco;Si;4.0;5.0;49.7;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;Si;4.0;5.0;49.7;0.0;;64.96;0.7;227.09;0.02;0.8;Generatore a combustione;;Gas naturale;25.8;;;;0.66;0.73;341.65;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;27.0;0.84;0.05;22.45;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Luca Meregalli;Diploma di laurea in architettura;;314.40000000000003
1514603232819;25/11/2019;True;False;MILANO;;130;260;1;False;False;E.1 (1);False;True;False;35;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;piazza Schiavone 1;;;45.49934031958961;9.164532274357622;(45.49934031958961, 9.164532274357624);E;1930-1945;42.97;0.0;201.96;0.0;True;False;False;True;False;False;red;yellow;False;G;381.07;B (68,81);;1.37;72.69;125.3;1545.49;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;No;10.0;4.0;66.11;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;128.23;0.63;263.93;0.03;0.98;Generatore a combustione;;Gas naturale;23.3;;;;0.73;1.3;360.22;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;23.3;0.87;0.07;20.85;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Andrea Filopanti;Diploma di geometra;Collegio dei geometri;314.96
1514603536817;19/12/2017;True;False;MILANO;;565;148;701;False;False;E.1(1);False;True;False;12;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;Via Carlo Parea 20-16;;;45.4428442964161;9.262174915207039;(45.4428442964161, 9.26217491520704);E;1930-1945;74.6;0.0;291.14;0.0;True;False;False;True;False;False;red;yellow;False;G;430.28;B (69,76);;0.61;81.96;96.75;3057.43;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;114.76;1.0;Fabbricato - involucro opaco;No;5.0;7.0;114.76;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;5.0;7.0;114.76;0.0;;219.52;0.75;264.37;0.02;0.72;Generatore a combustione;;Gas naturale;26.7;;;;0.64;0.58;410.15;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;26.7;0.85;0.03;20.14;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Fabio Gillino;Laurea magistrale in ingegneria;;315.52
1514600353319;13/02/2019;True;False;MILANO;;231;302;702;False;False;E.1 (1);False;True;False;2;False;True;False;False;False;False;;Lombardia;MILANO;Via Oxilia  17;T;;45.49207122104928;9.214955221259958;(45.49207122104928, 9.214955221259956);E;1930-1945;31.41;0.0;228.0;0.0;True;False;False;True;False;False;red;green;False;G;577.75;B (139,17);;0.0;109.94;0.0;1738.72;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;262.18;1.0;Fabbricato - involucro opaco;No;8.6;8.0;294.66;2.0;Fabbricato - involucro trasparente;No;8.0;10.0;545.26;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;8.6;7.0;262.18;0.0;;179.75;0.79;400.92;0.01;0.09;Impianto simulato in quanto assente;;Gas naturale;;;;;0.73;0.0;547.07;;;;;;;0.0;0.0;0.0;;;;0.57;0.0;30.68;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;;;;;True;True;False;False;True;False;Massimiliano Gubitosi;Diploma di laurea in ingegneria;Ordine degli ingegneri;315.57
1514601727119;25/06/2019;True;False;MILANO;;314;231;52;False;False;E.1 (1);False;True;False;171;False;True;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;VIA LECCO 4/A;6;;45.476034058756724;9.203994281641489;(45.47603405875672, 9.203994281641489);E;Prima del 1930;19.08;0.0;54.48;0.0;True;False;False;True;False;False;red;yellow;False;G;394.7;B (67,93);;0.0;75.1;0.0;721.55;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;B;79.11;1.0;Fabbricato - involucro opaco;No;3.0;6.0;88.98;2.0;Fabbricato - involucro trasparente;No;15.0;10.0;383.9;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;9.0;5.0;79.11;0.0;;56.91;1.04;252.24;0.02;0.19;Impianto simulato in quanto assente;;Gas naturale;;;;;0.73;0.0;344.19;;;;;;;0.0;0.0;0.0;;;;0.57;0.0;50.51;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;;;;;True;True;False;False;True;False;SIMONE GAUDENZI;Diploma di geometra;Collegio dei geometri;315.59
1514602167118;20/09/2018;True;False;MILANO;;309;61;701;False;False;E.1(1);False;True;False;26;False;True;False;False;False;False;;Lombardia;MILANO;Via Saronno 3;3;;45.48301545447383;9.16708781045528;(45.48301545447383, 9.16708781045528);E;1946-1960;43.29;0.0;165.67;0.0;True;False;False;True;False;False;red;yellow;False;G;392.21;B (59,23);;1.65;74.85;151.62;1598.44;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;C;76.47;1.0;Fabbricato - involucro opaco;Si;6.5;7.0;100.94;2.0;Fabbricato - involucro trasparente;No;11.1;10.0;372.31;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;6.7;6.0;76.47;0.0;;146.22;0.88;274.71;0.04;0.02;Generatore a combustione;GM66M21423127303;Gas naturale;20.0;;;;0.74;1.57;370.54;;;;;;;0.0;0.0;0.0;Generatore a combustione;Gas naturale;25.0;0.84;0.07;21.67;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Davide Manco;Diploma di geometra;Collegio dei geometri;315.74
1514600764820;06/03/2020;True;False;MILANO;;126;19;702;True;False;E.1 (1);False;True;False;19;False;False;False;False;False;True;Annuncio commerciale;Lombardia;MILANO;V. VARESINA 98;;;45.499475385421775;9.143464419731904;(45.49947538542177, 9.143464419731904);E;1961-1976;50.7;0.0;150.22;0.0;True;False;False;True;False;False;red;green;False;F;454.71;B (142,36);;0.0;86.52;0.0;2208.85;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;;;1.0;Fabbricato - involucro opaco;Si;20.0;9.0;138.95;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;203.52;1.35;332.55;0.0;0.04;Generatore a combustione;;Gas naturale;353.5;;;;0.82;0.0;403.61;;;;;;;0.0;0.0;0.0;Scalda-acqua;Gas naturale;25.0;0.38;0.0;51.1;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;ROSELLA DE GAUDENZI;Diploma di laurea in architettura;;315.76
1514601444820;11/06/2020;True;False;MILANO;;138;111;27;False;False;E.1 (1);False;True;False;27;False;True;False;False;False;False;;Lombardia;MILANO;Via Ernesto Reinach 7;6;;45.50283078309264;9.187597658996914;(45.50283078309264, 9.187597658996914);E;1961-1976;56.73;0.0;225.31;0.0;True;False;False;True;False;False;red;yellow;False;G;440.94;C (92,49);;13.15;85.64;1587.17;2100.17;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;D;125.15;1.0;Fabbricato - involucro opaco;Si;4.9;8.0;168.62;2.0;Fabbricato - involucro trasparente;No;11.2;10.0;378.6;;;;;;;;;;;;;;;;;;;;;;;;;7.0;Cumulativo;No;5.8;7.0;125.15;0.0;;140.86;0.63;248.25;0.03;0.29;Generatore a combustione;WG10Y28642531503;Gas naturale;420.0;;;;0.64;0.02;386.45;;;;;;;0.0;0.0;0.0;Scalda-acqua;Energia elettrica;1.2;0.34;13.13;54.49;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;True;True;False;False;True;False;Davide Manco;Diploma di geometra;Collegio dei geometri;315.78999999999996
